old_id,old_name,action,new_id,new_name,reason
12436,一段姜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12437,厚片五花肉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12438,竹芋,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12439,塊豆腐,DROP,,,豆制品或淀粉制品（严格模式排除）
12440,储酿器,DROP,,,不属于指南允许的基础原生食材类别
12441,各种葡萄干,DROP,,,成品、半成品或加工食品
12442,猪精排,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12443,菇各种菇,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12444,克荠菜,MERGE,266,荠菜,去除确定的鲜冻/去皮去骨描述
12445,生吃蔬菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12446,豆花蘸水,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12447,红粉皮,DROP,,,豆制品或淀粉制品（严格模式排除）
12448,黄金豆,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12449,嫩芦笋,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12450,电动打奶泡器,DROP,,,不属于指南允许的基础原生食材类别
12451,豆腐一盒,DROP,,,豆制品或淀粉制品（严格模式排除）
12452,冷冻树莓,DROP,,,不属于指南允许的基础原生食材类别
12453,薄五花肉片,REVIEW,,,形态描述存在，但原始食材无法确定
12454,锅烧豆腐,DROP,,,豆制品或淀粉制品（严格模式排除）
12455,生水,DROP,,,不属于指南允许的基础原生食材类别
12456,小红葱头,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12457,头瓶,DROP,,,不属于指南允许的基础原生食材类别
12458,料理杯,DROP,,,不属于指南允许的基础原生食材类别
12459,马斯卡朋芝士,DROP,,,烘焙或乳制加工食品
12460,食油少量,DROP,,,不属于指南允许的基础原生食材类别
12461,皮量橙皮屑,DROP,,,不属于指南允许的基础原生食材类别
12462,牛肉汉堡,DROP,,,成品、半成品或加工食品
12463,多豆沙馅,DROP,,,成品、半成品或加工食品
12464,多少腐竹,DROP,,,豆制品或淀粉制品（严格模式排除）
12465,皮普通面粉,DROP,,,成品、半成品或加工食品
12466,馅低筋面粉,DROP,,,成品、半成品或加工食品
12467,蛋挞皮蛋挞皮,DROP,,,成品、半成品或加工食品
12468,蛋黄鸡蛋黄,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12469,煎带鱼,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12470,红番薯,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12471,多少黄豆,DROP,,,数量或单位残留且无法可靠恢复原食材
12472,慕斯蛋糕体,DROP,,,烘焙或乳制加工食品
12473,香草豆荚粉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12474,柳橙皮屑,DROP,,,不属于指南允许的基础原生食材类别
12475,橙皮粒,DROP,,,不属于指南允许的基础原生食材类别
12476,磅蛋糕模,DROP,,,烘焙或乳制加工食品
12477,广式月饼,DROP,,,成品、半成品或加工食品
12478,小米椒干辣椒,DROP,,,调味料不进入基础原生食材表
12479,辣面,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12480,和蒜末,REVIEW,,,疑似多食材组合，但无法百分之百确认全部组成
12481,海底捞,DROP,,,不属于指南允许的基础原生食材类别
12482,混合生菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12483,坚果巧克力,DROP,,,烘焙或乳制加工食品
12484,油条粉,DROP,,,成品、半成品或加工食品
12485,材料混合,DROP,,,不属于指南允许的基础原生食材类别
12486,粗粮煎饼,DROP,,,不属于指南允许的基础原生食材类别
12487,干脆面,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12488,干雪莉酒,DROP,,,调味料不进入基础原生食材表
12489,濑粉,DROP,,,不属于指南允许的基础原生食材类别
12490,辣椒切段,REVIEW,,,形态描述存在，但原始食材无法确定
12491,克海带,MERGE,68,海带,去除确定的鲜冻/去皮去骨描述
12492,香草戚风,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12493,藜麦粉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12494,头菜碎,REVIEW,,,形态描述存在，但原始食材无法确定
12495,木瓜干,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12496,海底捞清油锅底,DROP,,,不属于指南允许的基础原生食材类别
12497,红椒各,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12498,彩迪卷,DROP,,,不属于指南允许的基础原生食材类别
12499,海鲜饭,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12500,芝麻水,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12501,鲜肉糜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12502,姜末蒜片,REVIEW,,,形态描述存在，但原始食材无法确定
12503,玉米面玉米面,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12504,黑米面粉,DROP,,,成品、半成品或加工食品
12505,爱好干辣椒,DROP,,,调味料不进入基础原生食材表
12506,法式长棍,DROP,,,不属于指南允许的基础原生食材类别
12507,克豆渣,DROP,,,成品、半成品或加工食品
12508,长生姜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12509,妃子笑,DROP,,,不属于指南允许的基础原生食材类别
12510,自己口味小米辣,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12511,皮大蒜瓣,REVIEW,,,形态描述存在，但原始食材无法确定
12512,石磨面粉,DROP,,,成品、半成品或加工食品
12513,脆皮巧克力,DROP,,,烘焙或乳制加工食品
12514,鲜芡实,DROP,,,不属于指南允许的基础原生食材类别
12515,人牛肉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12516,发酵老面,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12517,少面粉,DROP,,,成品、半成品或加工食品
12518,金莎巧克力,DROP,,,烘焙或乳制加工食品
12519,奥利奥饼底,DROP,,,不属于指南允许的基础原生食材类别
12520,随你,DROP,,,不属于指南允许的基础原生食材类别
12521,克榴莲,MERGE,196,榴莲,去除确定的鲜冻/去皮去骨描述
12522,淡奶油一盒,DROP,,,烘焙或乳制加工食品
12523,味饼干』,DROP,,,烘焙或乳制加工食品
12524,长黄瓜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12525,钙粉,DROP,,,不属于指南允许的基础原生食材类别
12526,芒果流心,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12527,机赤味增,DROP,,,不属于指南允许的基础原生食材类别
12528,紫菜卷,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12529,泡椒泡萝卜,DROP,,,成品、半成品或加工食品
12530,萝卜大根,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12531,辣椒水,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12532,大汤圆,DROP,,,不属于指南允许的基础原生食材类别
12533,什锦豆,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12534,纯红薯粉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12535,豆瓣酱辣,DROP,,,不属于指南允许的基础原生食材类别
12536,果仁葡萄干,DROP,,,成品、半成品或加工食品
12537,喜爱食材,DROP,,,不属于指南允许的基础原生食材类别
12538,田河马蹄粉,DROP,,,不属于指南允许的基础原生食材类别
12539,一张,DROP,,,不属于指南允许的基础原生食材类别
12540,笔管面,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12541,一团,DROP,,,不属于指南允许的基础原生食材类别
12542,半汤匙,DROP,,,不属于指南允许的基础原生食材类别
12543,干妈香辣脆油辣椒,DROP,,,调味料不进入基础原生食材表
12544,雀巢咖啡粉,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
12545,平阴玫瑰,DROP,,,调味料不进入基础原生食材表
12546,王致和红豆沙,DROP,,,成品、半成品或加工食品
12547,双皮奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
12548,和香葱,REVIEW,,,疑似多食材组合，但无法百分之百确认全部组成
12549,干挂面,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12550,啦奶酪,DROP,,,烘焙或乳制加工食品
12551,鸡水,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12552,蛋液加牛奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
12553,魔芋凉皮,DROP,,,不属于指南允许的基础原生食材类别
12554,水土豆,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12555,妙可蓝多烘焙奶酪,DROP,,,烘焙或乳制加工食品
12556,棒面包,DROP,,,烘焙或乳制加工食品
12557,黄浆,DROP,,,不属于指南允许的基础原生食材类别
12558,波纹面,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12559,苟杞,DROP,,,不属于指南允许的基础原生食材类别
12560,南瓜牛奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
12561,面包去边,DROP,,,烘焙或乳制加工食品
12562,芽菜肉末,DROP,,,成品、半成品或加工食品
12563,青椒配菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12564,果茸,DROP,,,不属于指南允许的基础原生食材类别
12565,黑点香蕉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12566,普通山药,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12567,各朝天椒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12568,绿朝天椒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12569,韭菜盒子,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12570,纯瘦猪肉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12571,蛋糕蛋黄糊,DROP,,,烘焙或乳制加工食品
12572,葱花芝麻,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12573,准山,DROP,,,不属于指南允许的基础原生食材类别
12574,腊汁肉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12575,各种香草,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12576,雪糕棒,DROP,,,成品、半成品或加工食品
12577,鲜牛腩,MERGE,82,牛腩,去除确定的鲜冻/去皮去骨描述
12578,双椒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12579,干貝,DROP,,,不属于指南允许的基础原生食材类别
12580,甜葡萄,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12581,早睡早起,DROP,,,不属于指南允许的基础原生食材类别
12582,饺子剩下饺子皮,DROP,,,成品、半成品或加工食品
12583,泡芙馅,DROP,,,不属于指南允许的基础原生食材类别
12584,彩色蝴蝶面,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12585,三件套,DROP,,,不属于指南允许的基础原生食材类别
12586,披萨叶,DROP,,,成品、半成品或加工食品
12587,馅儿饺子,DROP,,,成品、半成品或加工食品
12588,印度飞饼皮,DROP,,,不属于指南允许的基础原生食材类别
12589,芦荟酸奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
12590,中号裱花嘴,DROP,,,不属于指南允许的基础原生食材类别
12591,宝贝,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12592,支巧克力笔,DROP,,,烘焙或乳制加工食品
12593,口味慕斯,DROP,,,成品、半成品或加工食品
12594,调制水,DROP,,,不属于指南允许的基础原生食材类别
12595,浸泡金酒,DROP,,,调味料不进入基础原生食材表
12596,日清山茶花高筋粉,DROP,,,不属于指南允许的基础原生食材类别
12597,蒜蓉剁辣椒,DROP,,,成品、半成品或加工食品
12598,其余食材,DROP,,,不属于指南允许的基础原生食材类别
12599,新西兰南瓜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12600,表层蛋液,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12601,项鸡,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12602,巴马臣奶酪,DROP,,,烘焙或乳制加工食品
12603,猪柳,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12604,野生羊肚菌,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12605,奶油原料,DROP,,,烘焙或乳制加工食品
12606,低蛋白大米,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12607,爱吃食物,DROP,,,不属于指南允许的基础原生食材类别
12608,清明草泥,DROP,,,不属于指南允许的基础原生食材类别
12609,猪骨浓汤,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12610,乳酸菌酸奶,DROP,,,成品、半成品或加工食品
12611,任意葡萄干,DROP,,,成品、半成品或加工食品
12612,铁棍山药山药,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12613,听啤酒,DROP,,,调味料不进入基础原生食材表
12614,可多可少虾仁,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12615,那种面,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12616,紫薯圆,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12617,黑麦鲁邦种,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12618,丁青椒丁,REVIEW,,,形态描述存在，但原始食材无法确定
12619,白菜叶白菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12620,杂粮面包,DROP,,,烘焙或乳制加工食品
12621,咖啡精,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
12622,第一天,DROP,,,不属于指南允许的基础原生食材类别
12623,果膏,DROP,,,不属于指南允许的基础原生食材类别
12624,椰子粉椰子粉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12625,慕斯蛋黄,DROP,,,成品、半成品或加工食品
12626,面包团,DROP,,,烘焙或乳制加工食品
12627,玫瑰花馒头,DROP,,,调味料不进入基础原生食材表
12628,葱姜各,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12629,备干辣椒,DROP,,,调味料不进入基础原生食材表
12630,多辣椒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12631,湾仔码头水晶汤圆,DROP,,,不属于指南允许的基础原生食材类别
12632,西兰花蔬菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12633,米豆浆,DROP,,,成品、半成品或加工食品
12634,增稠,DROP,,,不属于指南允许的基础原生食材类别
12635,调味类,DROP,,,不属于指南允许的基础原生食材类别
12636,欢马苏里拉芝士碎,DROP,,,烘焙或乳制加工食品
12637,蚝肉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12638,不要太大,DROP,,,不属于指南允许的基础原生食材类别
12639,板巧克力,DROP,,,烘焙或乳制加工食品
12640,客家米粉,DROP,,,成品、半成品或加工食品
12641,拿破仑粉,DROP,,,不属于指南允许的基础原生食材类别
12642,多些水,DROP,,,不属于指南允许的基础原生食材类别
12643,黃豆醬,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12644,水果蛋糕,DROP,,,烘焙或乳制加工食品
12645,不要超过,DROP,,,不属于指南允许的基础原生食材类别
12646,骨汤拉面,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12647,人鸡腿,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12648,大香肠,DROP,,,加工肉制品
12649,配面粉,DROP,,,成品、半成品或加工食品
12650,虾丸鱼丸,DROP,,,成品、半成品或加工食品
12651,肉骨茶香料,DROP,,,不属于指南允许的基础原生食材类别
12652,五花三层,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12653,其他菜类,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12654,钱猪肉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12655,咖啡细粉,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
12656,多少鸡爪,DROP,,,数量或单位残留且无法可靠恢复原食材
12657,马肉,KEEP,562,马肉,符合基础原生食材定义
12658,家常豆腐,DROP,,,豆制品或淀粉制品（严格模式排除）
12659,粉番茄,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12660,这样,DROP,,,不属于指南允许的基础原生食材类别
12661,汕头手打牛肉丸,DROP,,,成品、半成品或加工食品
12662,蚝士,DROP,,,不属于指南允许的基础原生食材类别
12663,斜切片,REVIEW,,,形态描述存在，但原始食材无法确定
12664,瑞士卷,DROP,,,不属于指南允许的基础原生食材类别
12665,白条鱼,KEEP,572,白条鱼,符合基础原生食材定义
12666,藜麦糙米饭,DROP,,,成品、半成品或加工食品
12667,速溶咖啡咖啡,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
12668,大猪肉末,REVIEW,,,形态描述存在，但原始食材无法确定
12669,烧鸡公料,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12670,蜜枣粽子,DROP,,,不属于指南允许的基础原生食材类别
12671,帮白菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12672,一次性塑料杯,DROP,,,不属于指南允许的基础原生食材类别
12673,寒天晶球,DROP,,,不属于指南允许的基础原生食材类别
12674,头冬笋,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12675,东北干蘑菇,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12676,自行调节牛奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
12677,土猪五花肉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12678,榆钱儿,DROP,,,不属于指南允许的基础原生食材类别
12679,油粘米,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12680,太妃炼奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
12681,香芋头,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12682,带肉排骨,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12683,笋条,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12684,绿菜叶,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12685,猪肉绞碎,REVIEW,,,形态描述存在，但原始食材无法确定
12686,香菜末葱末,REVIEW,,,形态描述存在，但原始食材无法确定
12687,云南酸腌菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12688,虾肉干,DROP,,,加工肉制品
12689,皮橙皮,DROP,,,不属于指南允许的基础原生食材类别
12690,大蒜蒜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12691,珍珠米饭,DROP,,,成品、半成品或加工食品
12692,可面条,DROP,,,成品、半成品或加工食品
12693,米饭量米,DROP,,,成品、半成品或加工食品
12694,健康饮食,DROP,,,不属于指南允许的基础原生食材类别
12695,杏仁蛋糕,DROP,,,烘焙或乳制加工食品
12696,包菜包菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12697,多年糕,DROP,,,成品、半成品或加工食品
12698,饼干磨具,DROP,,,烘焙或乳制加工食品
12699,新鲜蛋黄,MERGE,72,蛋黄,去除确定的鲜冻/去皮去骨描述
12700,自定意大利面,DROP,,,成品、半成品或加工食品
12701,黑猪肉糜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12702,韭菜鸡蛋,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12703,豆漿,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12704,口味可多加芝士,DROP,,,烘焙或乳制加工食品
12705,雞胸肉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12706,全麦酵头,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12707,烧海苔,DROP,,,成品、半成品或加工食品
12708,豆腐内脂豆腐,DROP,,,豆制品或淀粉制品（严格模式排除）
12709,可更换,DROP,,,不属于指南允许的基础原生食材类别
12710,肉花肠,DROP,,,成品、半成品或加工食品
12711,多少银耳,DROP,,,数量或单位残留且无法可靠恢复原食材
12712,姜两片,REVIEW,,,形态描述存在，但原始食材无法确定
12713,其他颜色,DROP,,,不属于指南允许的基础原生食材类别
12714,味酸奶粉,DROP,,,烘焙或乳制加工食品
12715,包方便面,DROP,,,成品、半成品或加工食品
12716,带肥牛肉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12717,爱爱心,DROP,,,不属于指南允许的基础原生食材类别
12718,金针菇木耳,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12719,豆沙奶油霜,DROP,,,烘焙或乳制加工食品
12720,野生三文鱼,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12721,红肉椒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12722,山药馅,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12723,格巧克力,DROP,,,烘焙或乳制加工食品
12724,鲜马苏里拉奶酪,DROP,,,烘焙或乳制加工食品
12725,脆皮火腿肠,DROP,,,加工肉制品
12726,小木瓜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12727,炸果仁,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12728,熟五花肉,DROP,,,成品、半成品或加工食品
12729,水融化,DROP,,,不属于指南允许的基础原生食材类别
12730,了啤酒,DROP,,,调味料不进入基础原生食材表
12731,料干辣椒,DROP,,,调味料不进入基础原生食材表
12732,三文鱼边角料,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12733,按自己口味加,DROP,,,不属于指南允许的基础原生食材类别
12734,沙茶包,DROP,,,不属于指南允许的基础原生食材类别
12735,法包,DROP,,,不属于指南允许的基础原生食材类别
12736,杂粮吐司,DROP,,,烘焙或乳制加工食品
12737,纯肉肠,DROP,,,成品、半成品或加工食品
12738,备凉开水,DROP,,,不属于指南允许的基础原生食材类别
12739,白茄子,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12740,常香料,DROP,,,不属于指南允许的基础原生食材类别
12741,香肠切片,DROP,,,加工肉制品
12742,薄荷水,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12743,纯肉香肠,DROP,,,加工肉制品
12744,冻南美白虾,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12745,鲜菊花,DROP,,,不属于指南允许的基础原生食材类别
12746,后腿,DROP,,,不属于指南允许的基础原生食材类别
12747,混合蘑菇,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12748,纯素,DROP,,,不属于指南允许的基础原生食材类别
12749,猪肉剁碎,REVIEW,,,形态描述存在，但原始食材无法确定
12750,奥利奥威化,DROP,,,不属于指南允许的基础原生食材类别
12751,装玉米粒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12752,通心意粉,DROP,,,不属于指南允许的基础原生食材类别
12753,精气神山黑猪肋排,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12754,苹果薄片,REVIEW,,,形态描述存在，但原始食材无法确定
12755,意式,DROP,,,不属于指南允许的基础原生食材类别
12756,虾虾仁,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12757,八分满水,DROP,,,不属于指南允许的基础原生食材类别
12758,蒜粒干辣椒,DROP,,,调味料不进入基础原生食材表
12759,可以木耳,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12760,麦芯面粉,DROP,,,成品、半成品或加工食品
12761,泡白菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12762,生可可豆,DROP,,,不属于指南允许的基础原生食材类别
12763,蓝莓干蔓越莓干,DROP,,,成品、半成品或加工食品
12764,克鸡肉,MERGE,24,鸡肉,去除确定的鲜冻/去皮去骨描述
12765,奶油奶酪软化,DROP,,,烘焙或乳制加工食品
12766,真心,DROP,,,不属于指南允许的基础原生食材类别
12767,银耳羹,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12768,水果披萨,DROP,,,成品、半成品或加工食品
12769,龙蒿叶,DROP,,,不属于指南允许的基础原生食材类别
12770,鲜牛肝菌,MERGE,365,牛肝菌,去除确定的鲜冻/去皮去骨描述
12771,台肠,DROP,,,成品、半成品或加工食品
12772,吧虾,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12773,名字,DROP,,,不属于指南允许的基础原生食材类别
12774,頭抽,DROP,,,不属于指南允许的基础原生食材类别
12775,海鲫鱼,KEEP,570,海鲫鱼,符合基础原生食材定义
12776,少耐高温巧克力豆,DROP,,,烘焙或乳制加工食品
12777,玉米沙拉,DROP,,,成品、半成品或加工食品
12778,特一粉,DROP,,,不属于指南允许的基础原生食材类别
12779,可多放,DROP,,,不属于指南允许的基础原生食材类别
12780,半肉末,REVIEW,,,形态描述存在，但原始食材无法确定
12781,盘量,DROP,,,不属于指南允许的基础原生食材类别
12782,脆瓜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12783,玉米粒甜玉米,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12784,平勺低筋面粉,DROP,,,成品、半成品或加工食品
12785,建水豆腐,DROP,,,豆制品或淀粉制品（严格模式排除）
12786,绿小辣椒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12787,碎碎面,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12788,陶瓷碗,DROP,,,不属于指南允许的基础原生食材类别
12789,碎木耳,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12790,巧克力拉线膏,DROP,,,烘焙或乳制加工食品
12791,伯爵茶茶包,DROP,,,不属于指南允许的基础原生食材类别
12792,软欧包,DROP,,,不属于指南允许的基础原生食材类别
12793,巴拉巴拉,DROP,,,不属于指南允许的基础原生食材类别
12794,干二荆条,DROP,,,不属于指南允许的基础原生食材类别
12795,莳萝草,DROP,,,不属于指南允许的基础原生食材类别
12796,增加口感,DROP,,,不属于指南允许的基础原生食材类别
12797,半白米饭,DROP,,,成品、半成品或加工食品
12798,&小米辣,REVIEW,,,疑似多食材组合，但无法百分之百确认全部组成
12799,水仙芒芒果,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12800,米饭大米,DROP,,,成品、半成品或加工食品
12801,菜洋葱半个,DROP,,,数量或单位残留且无法可靠恢复原食材
12802,原汁机一台,DROP,,,不属于指南允许的基础原生食材类别
12803,半鸡蛋液,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12804,丝滑巧克力,DROP,,,烘焙或乳制加工食品
12805,白斩鸡,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12806,布朗尼预拌粉,DROP,,,不属于指南允许的基础原生食材类别
12807,厚土司,DROP,,,不属于指南允许的基础原生食材类别
12808,乐事大波浪薯片,REVIEW,,,形态描述存在，但原始食材无法确定
12809,各式各样,DROP,,,不属于指南允许的基础原生食材类别
12810,灯笼红椒,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12811,精米,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12812,蒜蓉粉丝扇贝,DROP,,,豆制品或淀粉制品（严格模式排除）
12813,定玉米,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12814,代可可脂巧克力,DROP,,,烘焙或乳制加工食品
12815,什么就做什么,DROP,,,不属于指南允许的基础原生食材类别
12816,柴魚,DROP,,,不属于指南允许的基础原生食材类别
12817,佛卡夏面包,DROP,,,烘焙或乳制加工食品
12818,淡奶油抹面,DROP,,,烘焙或乳制加工食品
12819,多菠菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12820,调色粉,DROP,,,不属于指南允许的基础原生食材类别
12821,古龙午餐肉,DROP,,,加工肉制品
12822,主体食材,DROP,,,不属于指南允许的基础原生食材类别
12823,可可薄脆片,REVIEW,,,形态描述存在，但原始食材无法确定
12824,原料,DROP,,,不属于指南允许的基础原生食材类别
12825,红高粱,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12826,生肉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12827,口味熟白芝麻,DROP,,,成品、半成品或加工食品
12828,现磨咖啡,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
12829,果酱内陷,DROP,,,成品、半成品或加工食品
12830,菜叶卷心菜,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12831,一会儿,DROP,,,不属于指南允许的基础原生食材类别
12832,多少芋头,DROP,,,数量或单位残留且无法可靠恢复原食材
12833,羊肠子,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12834,过栗子即可水,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
12835,季新鲜食材,DROP,,,不属于指南允许的基础原生食材类别
